,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_after_onehot,income_before_onehot
12067,White,Female,30,Private,13,Prof-specialty,<=50K,>50K,-0.37625307671730374,0.47527579912124207,1,1,0
28562,White,Male,60,Unknown,9,Unknown,<=50K,>50K,2.137188242413782,0.9247276309114513,2,1,0
16362,White,Male,40,Local-gov,9,Protective-serv,>50K,>50K,-0.40451127542243964,0.51977158690597,1,1,1
21095,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
12775,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,1,0
13535,Non-White,Male,50,Federal-gov,13,Exec-managerial,>50K,>50K,-0.4454769684466386,0.48378686022139633,1,1,1
36685,White,Male,40,Self-emp-not-inc,9,Transport-moving,<=50K,>50K,-0.2803215551331423,0.06283247068101615,0,1,0
26107,White,Male,40,Self-emp-inc,13,Sales,>50K,>50K,-0.47122363351020013,0.5509038170385797,1,1,1
3133,White,Male,40,Local-gov,14,Prof-specialty,>50K,>50K,-0.6842135550959335,1.385982379817065,1,1,1
12223,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,1,0
12534,White,Male,60,Federal-gov,9,Adm-clerical,<=50K,>50K,0.027786245144783964,0.04139619807747166,0,1,0
7361,White,Male,40,Self-emp-not-inc,4,Exec-managerial,>50K,>50K,-0.2534093076148006,0.5234569925185586,1,1,1
661,White,Male,60,Private,5,Handlers-cleaners,<=50K,>50K,0.26238220317690686,-0.3436049275056579,0,1,0
17735,White,Male,40,Self-emp-inc,15,Prof-specialty,>50K,>50K,-0.7084676883910176,1.5828647983146837,1,1,1
11583,White,Male,30,Private,11,Exec-managerial,>50K,>50K,-0.3765667955970012,0.10998979622480488,1,1,1
26506,White,Male,40,Private,10,Craft-repair,<=50K,>50K,-0.20815318331992239,-0.16233965366505732,0,1,0
10678,White,Male,40,Self-emp-inc,15,Prof-specialty,>50K,>50K,-0.7084676883910176,1.5828647983146837,1,1,1
38446,White,Male,40,Private,10,Transport-moving,<=50K,>50K,-0.181576308383643,-0.18740738050902897,0,1,0
8816,White,Male,20,Private,13,Exec-managerial,<=50K,>50K,-0.298559577386246,0.16254952055766564,1,1,0
7210,White,Male,50,Private,9,Transport-moving,<=50K,>50K,-0.18656564617295446,-0.2693849239835755,0,1,0
45769,White,Female,40,State-gov,16,Prof-specialty,>50K,>50K,-0.641148711784912,1.551351088219867,1,1,1
36469,White,Male,50,Private,10,Adm-clerical,<=50K,>50K,-0.11349012391705268,-0.23592495470213729,0,1,0
9153,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
47508,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
19528,White,Male,40,Self-emp-not-inc,9,Craft-repair,<=50K,>50K,-0.3068984300694217,0.08790019752498779,1,1,0
3369,Non-White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.16379023256962602,-0.3547384284869243,0,1,0
5957,White,Male,30,Private,12,Exec-managerial,>50K,>50K,-0.3367897716391926,0.11246625403503273,1,1,1
47388,White,Female,20,Private,15,Prof-specialty,<=50K,>50K,-0.3166618178127792,0.8383170148706216,1,1,0
39463,White,Male,40,Private,9,Prof-specialty,<=50K,>50K,-0.37160797312651517,0.3488913405806048,1,1,0
47921,White,Male,40,Local-gov,11,Protective-serv,<=50K,>50K,-0.49093860642899645,0.6722053228008062,1,1,0
8359,White,Male,30,Private,11,Craft-repair,<=50K,>50K,-0.3083269896226084,-0.18762740292432087,0,1,0
12530,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
48088,White,Male,40,Local-gov,9,Exec-managerial,<=50K,>50K,-0.41614944715539276,0.4966588671195965,1,1,0
2463,White,Male,30,Federal-gov,10,Adm-clerical,<=50K,>50K,-0.1995440171465095,-0.1129701908393519,0,1,0
30689,White,Male,40,State-gov,9,Protective-serv,<=50K,>50K,-0.4231224357393268,0.5583659285809265,1,1,0
26334,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
6588,White,Male,50,Self-emp-not-inc,9,Sales,<=50K,>50K,-0.23638259314184132,0.07873709011528283,0,1,0
38518,White,Male,50,Self-emp-not-inc,10,Farming-fishing,<=50K,>50K,-0.20182063479115045,0.28357253122314424,1,1,0
42438,White,Male,40,Federal-gov,9,Transport-moving,<=50K,>50K,-0.297161563503013,-0.025086141892860007,0,1,0
20623,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
46721,Non-White,Female,50,State-gov,10,Prof-specialty,<=50K,>50K,-0.2503395225331198,0.6500550231906317,1,1,0
21565,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,1,0
36033,White,Female,30,Private,10,Exec-managerial,<=50K,>50K,-0.13816563203398288,-0.061079729696555896,0,1,0
41919,Non-White,Female,50,Private,9,Exec-managerial,<=50K,>50K,-0.1116224187131481,-0.13266683599489804,0,1,0
27928,White,Female,20,Private,15,Prof-specialty,<=50K,>50K,-0.3166618178127792,0.8383170148706216,1,1,0
800,White,Male,20,Private,13,Sales,<=50K,>50K,-0.19310309609169238,-0.11863070945278816,0,1,0
18057,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,1,0
12707,White,Male,20,Private,13,Sales,<=50K,>50K,-0.19310309609169238,-0.11863070945278816,0,1,0
13901,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
23976,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
14006,White,Female,60,Private,13,Exec-managerial,<=50K,>50K,-0.05370783059381031,0.41602839294152927,1,1,0
44927,White,Female,30,Private,14,Prof-specialty,<=50K,>50K,-0.4445182393712546,0.7718663160747429,1,1,0
20107,White,Female,30,Unknown,13,Unknown,<=50K,>50K,1.8423823530343673,0.9617122518370254,2,1,0
11637,White,Female,40,Local-gov,14,Prof-specialty,<=50K,>50K,-0.5705282219362029,1.3109691228643707,1,1,0
44447,White,Male,60,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.14364686816500666,0.5987421509428349,1,1,1
8530,White,Female,30,Self-emp-not-inc,14,Prof-specialty,>50K,>50K,-0.504974986724023,1.0784836341909576,1,1,1
11071,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
6388,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
25029,Non-White,Female,50,Private,13,Exec-managerial,>50K,>50K,-0.25449487956426897,0.19007489772636355,1,1,1
11410,White,Male,40,Self-emp-inc,13,Sales,>50K,>50K,-0.47122363351020013,0.5509038170385797,1,1,1
30845,White,Male,50,Private,14,Prof-specialty,>50K,>50K,-0.5494464350241673,0.9426235147069902,1,1,1
42942,White,Male,30,Self-emp-not-inc,9,Exec-managerial,<=50K,>50K,-0.3505962119432127,0.26417337844618344,1,1,0
12090,White,Female,20,Local-gov,11,Tech-support,<=50K,>50K,-0.17297878042562181,0.11495776271540288,1,1,0
623,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,1,0
13883,White,Male,30,Private,10,Transport-moving,<=50K,>50K,-0.15703428428304125,-0.3087513987369591,0,1,0
11966,White,Male,40,Private,9,Sales,<=50K,>50K,-0.20922500739649258,-0.20228015145255498,0,1,0
41143,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
33487,White,Male,40,Self-emp-not-inc,10,Craft-repair,<=50K,>50K,-0.2686099306726907,0.14427766445115742,1,1,0
43790,White,Male,50,Federal-gov,9,Machine-op-inspct,>50K,>50K,-0.23374340828030785,-0.1761572582576259,0,1,1
42262,White,Female,30,Private,13,Exec-managerial,<=50K,>50K,-0.3193265922818348,0.20528453709853609,1,1,0
42449,White,Male,30,Self-emp-not-inc,16,Prof-specialty,>50K,>50K,-0.6706696494155754,1.3552845148241917,1,1,1
18197,Non-White,Male,30,Private,14,Craft-repair,>50K,>50K,-0.3769627069103755,0.16831753080387957,1,1,1
22952,White,Male,30,Private,11,Sales,<=50K,>50K,-0.2711103143024476,-0.1711904337856489,0,1,0
23211,White,Male,40,Federal-gov,14,Exec-managerial,>50K,>50K,-0.6031158679187569,0.9169310347749998,1,1,1
26075,White,Male,50,Private,9,Farming-fishing,<=50K,>50K,-0.17965238683511317,-0.07942225381924012,0,1,0
16064,White,Male,50,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.40050849234621333,0.483742236779395,1,1,1
31158,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,1,0
28008,White,Male,30,Private,13,Adm-clerical,<=50K,>50K,-0.30340822167172243,-0.06530462958659852,0,1,0
17637,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,1,0
18417,White,Male,40,Private,9,Tech-support,<=50K,>50K,-0.2577631962703702,-0.14112921306694204,0,1,0
18129,White,Male,20,Private,13,Craft-repair,<=50K,>50K,-0.2303197714118532,-0.1350676785914601,0,1,0
46034,Non-White,Male,40,Federal-gov,10,Transport-moving,<=50K,>50K,-0.202798488895534,-0.07966225601841609,0,1,0
29506,Non-White,Male,30,Private,9,Sales,<=50K,>50K,-0.12860840808514284,-0.4345777507322108,0,1,0
16305,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
30661,White,Female,50,Self-emp-not-inc,13,Exec-managerial,<=50K,>50K,-0.37102620212778525,0.607645796894304,1,1,0
27391,White,Female,40,Local-gov,13,Prof-specialty,<=50K,>50K,-0.502263059282252,1.01437860591087,1,1,0
20677,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
22320,White,Male,60,Private,9,Craft-repair,<=50K,>50K,0.04371910307197282,-0.12931728297616388,0,1,0
19940,White,Female,30,Private,14,Exec-managerial,>50K,>50K,-0.3875917549357857,0.5018750540520368,1,1,1
17211,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
37290,White,Male,30,Private,13,Craft-repair,<=50K,>50K,-0.3647721194671726,-0.017319405097895476,0,1,0
11712,White,Male,50,Private,14,Prof-specialty,>50K,>50K,-0.5494464350241673,0.9426235147069902,1,1,1
31885,White,Male,50,Private,15,Prof-specialty,>50K,>50K,-0.5560423615210113,1.1268224869964336,1,1,1
35609,White,Female,60,Private,13,Prof-specialty,<=50K,>50K,-0.11063431502927927,0.6860196549642352,1,1,0
41291,Non-White,Female,30,Private,12,Adm-clerical,<=50K,>50K,-0.037426159498871105,-0.41910300760721597,0,1,0
48570,White,Male,70,Self-emp-not-inc,14,Sales,>50K,>50K,0.016668051720544155,0.9897280102896976,1,1,1
36756,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,1,0
21408,White,Male,40,Federal-gov,10,Protective-serv,<=50K,>50K,-0.3420515732840011,0.37708897081278053,1,1,0
33221,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
26184,White,Male,30,Self-emp-inc,10,Exec-managerial,>50K,>50K,-0.3709771304563001,0.4443757620260114,1,1,1
24359,White,Female,30,Private,9,Transport-moving,<=50K,>50K,-0.08163745052004169,-0.44014212261582286,0,1,0
24426,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
11714,White,Female,30,Private,10,Exec-managerial,<=50K,>50K,-0.13816563203398288,-0.061079729696555896,0,1,0
48262,White,Female,40,State-gov,13,Exec-managerial,<=50K,>50K,-0.4639477351636702,0.7829816855631203,1,1,0
28586,White,Male,30,Federal-gov,13,Adm-clerical,<=50K,>50K,-0.38070497739436143,0.1533940759557401,1,1,0
43854,White,Male,60,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.35963748469257295,1.5484397192760884,1,1,1
10579,White,Female,20,Private,14,Exec-managerial,<=50K,>50K,-0.25313940688046627,0.3841267805584722,1,1,0
2370,White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1897458141650884,-0.36925588725158753,0,1,0
5621,White,Male,50,Self-emp-inc,6,Farming-fishing,>50K,>50K,-0.11775711935506383,0.2797662569756446,1,1,1
26880,White,Male,50,State-gov,11,Tech-support,>50K,>50K,-0.43097048445074115,0.4420575765161714,1,1,1
26430,White,Male,50,State-gov,9,Protective-serv,<=50K,>50K,-0.38982327413190726,0.5327658520325496,1,1,0
48698,White,Female,50,Self-emp-inc,16,Prof-specialty,>50K,>50K,-0.6068965966588454,1.499840116204709,1,1,1
26931,White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.525819112196118,0.6982323292326612,1,1,1
22941,White,Female,30,Private,11,Tech-support,<=50K,>50K,-0.20596317001659462,-0.18505275235273017,0,1,0
34946,White,Male,30,Private,9,Sales,<=50K,>50K,-0.18468298329589083,-0.3236241696804851,0,1,0
35691,White,Male,30,Private,11,Tech-support,<=50K,>50K,-0.3196485031763252,-0.11003949540003599,0,1,0
38040,White,Male,30,Private,12,Machine-op-inspct,<=50K,>50K,-0.2118540971132348,-0.33568971177445367,0,1,0
22826,White,Male,50,Private,16,Prof-specialty,>50K,>50K,-0.6014557645559893,1.1444111383875302,1,1,1
7578,White,Male,50,Private,9,Handlers-cleaners,<=50K,>50K,-0.12430607554082046,-0.4299442637722588,0,1,0
18275,White,Male,50,State-gov,9,Craft-repair,<=50K,>50K,-0.3332216398904676,0.21203593309705027,1,1,0
39440,White,Male,40,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6497982704811992,1.4590398816610253,1,1,1
32830,White,Male,50,Private,7,Craft-repair,<=50K,>50K,0.011216522509498342,-0.39551510316785854,0,1,0
5198,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
19753,White,Male,50,Private,11,Tech-support,>50K,>50K,-0.31089136566950737,-0.01429555372048278,0,1,1
42562,White,Male,40,Private,9,Adm-clerical,<=50K,>50K,-0.18507778492120325,-0.26670234507992996,0,1,0
41181,White,Female,40,Private,10,Prof-specialty,<=50K,>50K,-0.21963414057005357,0.3302555505540802,1,1,0
44409,White,Female,40,State-gov,9,Exec-managerial,<=50K,>50K,-0.32107527431254934,0.46023995184185873,1,1,0
42143,White,Male,50,Unknown,9,Unknown,<=50K,>50K,1.8803266182325753,0.8097277167480113,2,1,0
35166,White,Male,50,Private,9,Sales,<=50K,>50K,-0.17592584578907303,-0.2278802280009319,0,1,0
25554,White,Female,40,Private,13,Other-service,<=50K,>50K,-0.13733795581780886,-0.12993822491750057,0,1,0
10136,White,Male,60,Self-emp-inc,6,Exec-managerial,>50K,>50K,0.03737456457762937,0.5274884269678466,1,1,1
44330,White,Male,30,Self-emp-not-inc,9,Exec-managerial,<=50K,>50K,-0.3505962119432127,0.26417337844618344,1,1,0
29936,White,Male,40,Federal-gov,9,Adm-clerical,>50K,>50K,-0.26237454064384225,-0.0480036395375914,0,1,1
21220,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
28172,White,Female,30,Private,10,Exec-managerial,<=50K,>50K,-0.13816563203398288,-0.061079729696555896,0,1,0
10585,White,Male,40,Federal-gov,11,Adm-clerical,>50K,>50K,-0.34880187165039905,0.10443009635724479,1,1,1
944,Non-White,Male,30,Private,16,Prof-specialty,>50K,>50K,-0.5541383268520591,0.9377136156562512,1,1,1
19904,White,Male,60,Unknown,9,Unknown,<=50K,>50K,2.137188242413782,0.9247276309114513,2,1,0
39407,White,Female,40,Private,14,Prof-specialty,<=50K,>50K,-0.4690602634718563,0.8932103343026729,1,1,0
37183,White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.28138232708362665,0.053300002009521896,0,1,1
1004,White,Male,50,Unknown,9,Unknown,<=50K,>50K,1.8803266182325753,0.8097277167480113,2,1,0
48012,White,Male,30,State-gov,15,Prof-specialty,>50K,>50K,-0.6848786178090629,1.4874316755535346,1,1,1
27573,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
47936,White,Male,50,Self-emp-not-inc,9,Transport-moving,<=50K,>50K,-0.24702239352572275,0.037232394132639214,0,1,0
23382,White,Female,30,Private,13,Exec-managerial,<=50K,>50K,-0.3193265922818348,0.20528453709853609,1,1,0
6240,White,Male,40,Federal-gov,12,Adm-clerical,>50K,>50K,-0.3090248476925904,0.1069065541674726,1,1,1
31008,White,Male,30,Private,10,Transport-moving,<=50K,>50K,-0.15703428428304125,-0.3087513987369591,0,1,0
8092,White,Male,40,State-gov,10,Other-service,<=50K,>50K,-0.18994144751092124,0.13506389547675582,1,1,0
18377,White,Male,50,Private,11,Craft-repair,>50K,>50K,-0.2995698521157906,-0.09188346124476766,0,1,1
38982,White,Male,20,Private,13,Exec-managerial,<=50K,>50K,-0.298559577386246,0.16254952055766564,1,1,0
6613,White,Female,50,Unknown,14,Unknown,>50K,>50K,1.782874327887234,1.3540467104700793,2,1,1
17027,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
18599,White,Male,60,Federal-gov,14,Exec-managerial,>50K,>50K,-0.31295508213013074,1.0063308723900628,1,1,1
26562,White,Male,50,Local-gov,9,Craft-repair,<=50K,>50K,-0.3146104795735804,0.1734415914220938,1,1,0
8949,White,Male,20,Private,13,Sales,<=50K,>50K,-0.19310309609169238,-0.11863070945278816,0,1,0
38178,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,1,0
44942,White,Female,50,Federal-gov,14,Prof-specialty,<=50K,>50K,-0.5130578575870758,1.0863089632966347,1,1,0
34930,White,Female,30,Local-gov,14,Prof-specialty,<=50K,>50K,-0.5459861978356012,1.1896251046364406,1,1,0
37561,White,Male,40,Private,5,Craft-repair,<=50K,>50K,-0.11661502818013277,-0.24737769848806604,0,1,0
38412,White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.28138232708362665,0.053300002009521896,0,1,1
37027,Non-White,Male,60,Unknown,9,Unknown,<=50K,>50K,2.1932628176245297,0.8137740498597255,2,1,0
25121,White,Male,40,Self-emp-not-inc,9,Exec-managerial,<=50K,>50K,-0.37513823604381447,0.38551739667411355,1,1,0
47007,Non-White,Male,50,State-gov,6,Craft-repair,>50K,>50K,-0.0961256319370836,0.029828628070336125,0,1,1
13327,White,Male,60,Unknown,13,Unknown,<=50K,>50K,1.9943157815626613,1.2474693646327129,2,1,0
47834,White,Male,30,Private,10,Machine-op-inspct,<=50K,>50K,-0.12691529066775564,-0.4342224385533481,0,1,0
13288,White,Male,40,Private,9,Adm-clerical,<=50K,>50K,-0.18507778492120325,-0.26670234507992996,0,1,0
19526,White,Female,40,Local-gov,13,Prof-specialty,<=50K,>50K,-0.502263059282252,1.01437860591087,1,1,0
16134,White,Male,40,Private,9,Sales,<=50K,>50K,-0.20922500739649258,-0.20228015145255498,0,1,0
5112,White,Male,60,Private,4,Transport-moving,<=50K,>50K,0.19202490643726608,-0.016445413975690486,0,1,0
18477,White,Female,50,Private,13,Adm-clerical,<=50K,>50K,-0.18096575100517404,-0.04457394485973952,0,1,0
44233,White,Male,40,Self-emp-not-inc,14,Exec-managerial,>50K,>50K,-0.5862758595488863,1.004849647348876,1,1,1
20095,White,Female,50,Unknown,9,Unknown,<=50K,>50K,1.9940119513923058,0.734714459795317,2,1,0
680,White,Male,60,Self-emp-not-inc,16,Sales,>50K,>50K,-0.24266792199752835,1.014856878634025,1,1,1
12617,White,Male,60,Private,9,Craft-repair,<=50K,>50K,0.04371910307197282,-0.12931728297616388,0,1,0
39549,White,Female,30,Private,11,Prof-specialty,<=50K,>50K,-0.3198079468727396,0.30496780129481665,1,1,0
32944,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
12133,White,Male,40,Private,16,Prof-specialty,>50K,>50K,-0.6347549261634089,1.1700112149359072,1,1,1
48415,White,Male,50,Self-emp-not-inc,13,Exec-managerial,<=50K,>50K,-0.4847115352875158,0.6826590538469982,1,1,0
25206,White,Male,30,Private,10,Machine-op-inspct,<=50K,>50K,-0.12691529066775564,-0.4342224385533481,0,1,0
4111,White,Male,30,Private,9,Tech-support,<=50K,>50K,-0.23322117216976843,-0.26247323129487216,0,1,0
45316,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
44956,Non-White,Female,20,Local-gov,13,Prof-specialty,<=50K,>50K,-0.287194111915583,0.6643327331376494,1,1,0
24258,White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1897458141650884,-0.36925588725158753,0,1,0
2522,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,1,0
22477,White,Male,40,Private,10,Craft-repair,<=50K,>50K,-0.20815318331992239,-0.16233965366505732,0,1,0
41386,White,Male,50,Local-gov,9,Protective-serv,<=50K,>50K,-0.3712121138150201,0.4941715103575931,1,1,0
6522,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
32012,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,1,0
31176,White,Male,30,Private,13,Adm-clerical,<=50K,>50K,-0.30340822167172243,-0.06530462958659852,0,1,0
30063,White,Male,30,Self-emp-not-inc,13,Prof-specialty,>50K,>50K,-0.5503951572298026,0.856906374190151,1,1,1
16649,Non-White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1336712389543404,-0.48020946830331324,0,1,0
35648,White,Male,30,Local-gov,9,Craft-repair,<=50K,>50K,-0.32336761708039824,0.07769764974254062,1,1,0
28806,White,Male,40,Unknown,13,Unknown,>50K,>50K,1.704154995774035,1.1580695270176498,2,1,1
29700,White,Male,20,Private,13,Sales,<=50K,>50K,-0.19310309609169238,-0.11863070945278816,0,1,0
