,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_before_onehot,income_after_onehot
45936,White,Male,30,Self-emp-not-inc,11,Farming-fishing,>50K,>50K,-0.335293602701256,0.28388485851225764,1,1,1
43120,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
23673,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
6467,White,Male,50,Local-gov,14,Exec-managerial,>50K,>50K,-0.593987909053045,1.0903910412459819,1,1,1
30009,Non-White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.44520251288476825,0.46593472995300533,1,1,1
12566,White,Male,50,Federal-gov,9,Adm-clerical,>50K,>50K,-0.2290753790364227,-0.07360371608596833,0,1,1
21854,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
40844,White,Male,40,Self-emp-inc,13,Prof-specialty,>50K,<=50K,-0.6336065992402228,1.1020753090717395,1,1,0
6193,Non-White,Male,50,Federal-gov,13,Adm-clerical,>50K,>50K,-0.31587326467679566,0.13818443658356752,1,1,1
3597,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
3925,White,Male,40,Local-gov,14,Prof-specialty,>50K,>50K,-0.6842135550959335,1.385982379817065,1,1,1
9631,White,Male,50,Private,13,Sales,>50K,>50K,-0.3187983066401939,0.09486150572032968,1,1,1
30262,White,Male,50,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.40050849234621333,0.483742236779395,1,1,1
19851,Non-White,Male,30,Self-emp-inc,16,Prof-specialty,>50K,>50K,-0.6732644921146458,1.3681558504261242,1,1,1
44262,White,Male,30,Private,13,Tech-support,>50K,<=50K,-0.37609363302088933,0.06026850242638942,1,1,0
21142,White,Male,40,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6497982704811992,1.4590398816610253,1,1,1
16290,Non-White,Male,40,Private,11,Craft-repair,>50K,>50K,-0.27679443851246216,-0.17723696574811645,0,1,1
26630,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
27802,White,Male,40,Private,15,Exec-managerial,>50K,>50K,-0.5324150386929619,0.8824313015221046,1,1,1
19442,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
3490,White,Male,50,Local-gov,14,Prof-specialty,>50K,>50K,-0.650914393488514,1.360382303268688,1,1,1
34269,White,Male,40,Private,16,Prof-specialty,>50K,>50K,-0.6347549261634089,1.1700112149359072,1,1,1
22451,White,Male,50,Private,15,Prof-specialty,>50K,>50K,-0.5560423615210113,1.1268224869964336,1,1,1
3768,White,Male,60,Private,13,Prof-specialty,>50K,>50K,-0.22431964818900982,0.7610329119169295,1,1,1
32209,White,Male,60,Self-emp-not-inc,10,Exec-managerial,>50K,>50K,-0.046688950858457264,0.5312947012153463,1,1,1
29645,White,Male,30,Self-emp-inc,13,Sales,>50K,>50K,-0.4466816094095984,0.42955979881064965,1,1,1
31826,White,Female,60,State-gov,7,Other-service,>50K,>50K,0.3999752156594367,-0.05812489681529963,0,1,1
21245,White,Male,50,Private,15,Prof-specialty,>50K,>50K,-0.5560423615210113,1.1268224869964336,1,1,1
33428,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
25795,White,Male,50,Local-gov,14,Prof-specialty,>50K,>50K,-0.650914393488514,1.360382303268688,1,1,1
31694,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
10212,White,Male,30,Self-emp-inc,10,Exec-managerial,>50K,>50K,-0.3709771304563001,0.4443757620260114,1,1,1
6651,Non-White,Male,40,Federal-gov,13,Exec-managerial,>50K,>50K,-0.4787761300540581,0.5093869367697733,1,1,1
45225,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
18366,White,Male,40,Private,12,Sales,>50K,<=50K,-0.2558753144452407,-0.04736995774749094,0,1,0
13298,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
16170,White,Male,50,Local-gov,15,Prof-specialty,>50K,<=50K,-0.6575103199853579,1.5445812755581314,1,1,0
46555,Non-White,Male,40,Private,10,Sales,>50K,>50K,-0.11486193278901358,-0.2568562655781111,0,1,1
46681,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,1,0
42207,White,Male,50,Self-emp-inc,14,Prof-specialty,>50K,<=50K,-0.6685726002867541,1.3730657494768634,1,1,0
9741,White,Male,60,Private,10,Exec-managerial,>50K,<=50K,0.013767796494311044,0.2246773830991315,1,1,0
28785,Non-White,Male,30,Private,13,Exec-managerial,>50K,>50K,-0.37693735023081737,0.16934421299950456,1,1,1
11808,Non-White,Female,40,Local-gov,14,Prof-specialty,>50K,>50K,-0.514453646725455,1.200015541812645,1,1,1
32569,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
47938,White,Male,30,Self-emp-not-inc,11,Farming-fishing,>50K,>50K,-0.335293602701256,0.28388485851225764,1,1,1
25757,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
2605,White,Male,50,Federal-gov,14,Prof-specialty,>50K,<=50K,-0.6267431907468064,1.161322220249329,1,1,0
11294,White,Male,40,Federal-gov,14,Exec-managerial,>50K,>50K,-0.6031158679187569,0.9169310347749998,1,1,1
19687,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
10152,White,Male,40,Local-gov,14,Prof-specialty,>50K,>50K,-0.6842135550959335,1.385982379817065,1,1,1
28524,White,Male,40,Private,13,Craft-repair,>50K,>50K,-0.38931414356777433,0.10402461313003464,1,1,1
17084,White,Male,60,Private,13,Prof-specialty,>50K,>50K,-0.22431964818900982,0.7610329119169295,1,1,1
24777,Non-White,Female,50,State-gov,14,Prof-specialty,>50K,>50K,-0.4997656454349226,1.2130098069392246,1,1,1
37602,White,Female,40,Self-emp-not-inc,11,Prof-specialty,>50K,>50K,-0.4048067183261096,0.7329291376389616,1,1,1
32589,Non-White,Male,30,Local-gov,13,Exec-managerial,>50K,>50K,-0.47840530869516396,0.5871030015612022,1,1,1
8408,White,Male,40,Private,14,Prof-specialty,>50K,<=50K,-0.582745596631587,0.9682235912553672,1,1,0
33088,White,Male,40,State-gov,13,Exec-managerial,>50K,>50K,-0.5776330683234008,0.8579949425158145,1,1,1
3426,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
30512,White,Male,50,Private,16,Sales,>50K,<=50K,-0.43907279882596667,0.5932396463543704,1,1,0
17411,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,1,0
45877,White,Male,40,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.5766801148047538,0.8320840470490335,1,1,1
13577,White,Male,30,Self-emp-not-inc,13,Prof-specialty,>50K,>50K,-0.5503951572298026,0.856906374190151,1,1,1
7740,White,Male,50,Private,11,Tech-support,>50K,>50K,-0.31089136566950737,-0.01429555372048278,0,1,1
41273,Non-White,Male,40,Private,10,Sales,>50K,>50K,-0.11486193278901358,-0.2568562655781111,0,1,1
5053,White,Male,50,Private,14,Exec-managerial,>50K,>50K,-0.4925199505886984,0.6726322526842843,1,1,1
46450,White,Male,50,Federal-gov,10,Exec-managerial,>50K,<=50K,-0.32039058340953463,0.3283761744780301,1,1,0
16972,White,Male,30,Private,14,Prof-specialty,>50K,<=50K,-0.5582035725309852,0.846879573027437,1,1,0
11140,White,Female,50,Local-gov,14,Exec-managerial,>50K,>50K,-0.48030257589331443,1.0153777842932876,1,1,1
4269,White,Male,70,Unknown,14,Unknown,>50K,>50K,2.133377263094961,1.720718636922426,2,1,1
42494,White,Male,30,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6252562463805974,1.3376958634330953,1,1,1
10392,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
16561,White,Male,50,Federal-gov,14,Sales,>50K,>50K,-0.46436022501678376,0.6101507282161691,1,1,1
29490,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
44939,White,Male,40,Federal-gov,9,Adm-clerical,>50K,>50K,-0.26237454064384225,-0.0480036395375914,0,1,1
30407,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
11672,White,Male,60,State-gov,14,Exec-managerial,>50K,>50K,-0.35573744518872547,1.2439852970843783,1,1,1
23643,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,1,0
41752,White,Male,60,Private,9,Prof-specialty,>50K,>50K,-0.08144718733788893,0.4382911781956679,1,1,1
8437,White,Male,40,Private,11,Exec-managerial,>50K,>50K,-0.401108819697603,0.23133381445273501,1,1,1
34669,Non-White,Male,40,Federal-gov,15,Prof-specialty,>50K,>50K,-0.6105637036403219,1.2601676880354236,1,1,1
8072,White,Male,50,Private,15,Adm-clerical,>50K,>50K,-0.3695121733156994,0.5112288013358989,1,1,1
34644,White,Male,50,Local-gov,13,Exec-managerial,>50K,<=50K,-0.5257227463990941,0.7938005242924812,1,1,0
25984,White,Male,40,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6497982704811992,1.4590398816610253,1,1,1
14805,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
20323,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
46301,White,Female,40,Private,15,Prof-specialty,>50K,>50K,-0.47565618996870024,1.0774093065921164,1,1,1
24539,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
16157,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
14736,White,Male,80,Private,13,Adm-clerical,>50K,>50K,-0.13369297816326015,-0.03770832964327278,0,1,1
28244,White,Male,40,Private,10,Prof-specialty,>50K,<=50K,-0.33331947372978415,0.4052688075067744,1,1,0
3956,White,Male,50,Federal-gov,9,Adm-clerical,>50K,>50K,-0.2290753790364227,-0.07360371608596833,0,1,1
14082,Non-White,Male,50,Federal-gov,13,Adm-clerical,>50K,>50K,-0.31587326467679566,0.13818443658356752,1,1,1
37544,White,Male,60,Self-emp-inc,14,Sales,>50K,>50K,-0.24932801037552482,0.9368941716071436,1,1,1
48768,White,Male,70,Unknown,16,Unknown,>50K,>50K,2.081367933563139,1.922506260602966,2,1,1
48175,White,Male,40,Private,13,Adm-clerical,>50K,>50K,-0.3279502457723242,0.056039388641331594,1,1,1
23788,White,Male,50,Private,12,Craft-repair,>50K,>50K,-0.259792828157982,-0.08940700343453983,0,1,1
32662,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
1007,White,Male,40,Federal-gov,14,Prof-specialty,>50K,>50K,-0.6600423523542259,1.1869222967977058,1,1,1
34027,White,Male,40,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.43380765395363285,0.5093423133277719,1,1,1
4438,White,Male,50,Self-emp-not-inc,16,Sales,>50K,>50K,-0.49952954617873496,0.899856964470585,1,1,1
44463,Non-White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.36818021272399953,0.2650881546790578,1,1,1
22345,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
26592,White,Male,70,Unknown,14,Unknown,>50K,>50K,2.133377263094961,1.720718636922426,2,1,1
23623,White,Male,40,Private,14,Prof-specialty,>50K,<=50K,-0.582745596631587,0.9682235912553672,1,1,0
28742,Non-White,Male,50,State-gov,11,Craft-repair,>50K,>50K,-0.3635743956862764,0.25351608794016073,1,1,1
1719,White,Male,40,State-gov,13,Adm-clerical,>50K,>50K,-0.4480293645535579,0.5123925188779858,1,1,1
28505,White,Male,40,State-gov,13,Exec-managerial,>50K,>50K,-0.5776330683234008,0.8579949425158145,1,1,1
21961,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
24243,White,Female,30,Self-emp-not-inc,13,Adm-clerical,>50K,>50K,-0.25017963586476016,0.16629943157692204,1,1,1
40398,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
12691,White,Male,70,Self-emp-inc,13,Sales,>50K,<=50K,0.026263796464676616,0.8169624099898551,1,1,0
39056,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
47259,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
34214,White,Male,60,Local-gov,13,Exec-managerial,>50K,<=50K,-0.26886112221788744,0.9088004384559212,1,1,0
23390,White,Male,40,Self-emp-not-inc,16,Prof-specialty,>50K,>50K,-0.6952116735161772,1.4766285330521218,1,1,1
28679,White,Male,50,Private,11,Craft-repair,>50K,>50K,-0.2995698521157906,-0.09188346124476766,0,1,1
10822,White,Female,30,Private,14,Exec-managerial,>50K,>50K,-0.3875917549357857,0.5018750540520368,1,1,1
22312,White,Male,40,Self-emp-inc,9,Sales,>50K,>50K,-0.3283511726590792,0.2281620833173181,1,1,1
32965,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
46179,White,Male,30,Federal-gov,9,Exec-managerial,>50K,>50K,-0.36743622031308343,0.1762547658723073,1,1,1
42152,White,Male,30,Self-emp-inc,10,Sales,>50K,<=50K,-0.2655206491617465,0.16319553201555762,1,1,0
3365,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
18701,White,Male,50,Self-emp-inc,15,Prof-specialty,>50K,>50K,-0.6751685267835981,1.5572647217663067,1,1,1
32959,White,Male,50,Private,14,Prof-specialty,>50K,>50K,-0.5494464350241673,0.9426235147069902,1,1,1
37016,White,Male,30,Federal-gov,13,Prof-specialty,>50K,<=50K,-0.5672351655996734,0.7689877616162749,1,1,0
30410,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
27524,Non-White,Male,50,Private,14,Prof-specialty,>50K,>50K,-0.4933718598134194,0.8316699336552645,1,1,1
37134,White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.28138232708362665,0.053300002009521896,0,1,1
42462,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
4314,Non-White,Male,40,Federal-gov,12,Handlers-cleaners,>50K,>50K,-0.22547772470887917,-0.14168886902820493,0,1,1
44997,White,Male,30,Self-emp-inc,13,Prof-specialty,>50K,<=50K,-0.609064575139621,0.9807312908438094,1,1,0
32203,White,Male,60,Private,13,Exec-managerial,>50K,>50K,-0.16739316375354088,0.4910416498942235,1,1,1
31726,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
26934,White,Male,70,Private,15,Prof-specialty,>50K,<=50K,-0.09185409315355408,1.418481156496086,1,1,0
33246,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
9694,White,Male,30,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.4092656298530311,0.3879982950998418,1,1,1
16796,White,Male,30,Self-emp-inc,13,Exec-managerial,>50K,<=50K,-0.552138090704152,0.7107400288211034,1,1,0
18238,White,Male,50,Private,14,Prof-specialty,>50K,>50K,-0.5494464350241673,0.9426235147069902,1,1,1
47629,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
17552,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
38681,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
30034,White,Male,60,Private,13,Sales,>50K,<=50K,-0.06193668245898725,0.2098614198837697,1,1,0
4210,White,Male,40,Federal-gov,16,Prof-specialty,>50K,>50K,-0.7120516818860478,1.3887099204782456,1,1,1
35608,White,Male,60,Self-emp-not-inc,14,Prof-specialty,>50K,>50K,-0.353041558195729,1.364240746986645,1,1,1
31262,White,Male,50,Private,11,Craft-repair,>50K,>50K,-0.2995698521157906,-0.09188346124476766,0,1,1
39502,White,Male,30,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.4092656298530311,0.3879982950998418,1,1,1
17473,White,Male,50,Private,14,Prof-specialty,>50K,>50K,-0.5494464350241673,0.9426235147069902,1,1,1
34178,White,Male,30,Private,15,Sales,>50K,<=50K,-0.4024165332978065,0.47990705328372074,1,1,0
31143,White,Male,40,Private,13,Adm-clerical,>50K,>50K,-0.3279502457723242,0.056039388641331594,1,1,1
14197,Non-White,Male,40,Private,16,Prof-specialty,>50K,>50K,-0.5786803509526609,1.0590576338841813,1,1,1
16937,White,Male,30,Private,14,Sales,>50K,>50K,-0.3958206068009626,0.29570808099427726,1,1,1
27777,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
6428,White,Male,40,Local-gov,13,Prof-specialty,>50K,<=50K,-0.6159483924419826,1.0893918628635642,1,1,0
35959,White,Male,40,Self-emp-not-inc,11,Farming-fishing,>50K,>50K,-0.35983562680185777,0.40522887674018776,1,1,1
48497,White,Male,30,Private,14,Prof-specialty,>50K,<=50K,-0.5582035725309852,0.846879573027437,1,1,0
12726,White,Male,30,Private,15,Prof-specialty,>50K,>50K,-0.5647994990278291,1.0310785453168805,1,1,1
38919,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
9649,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,1,0
43554,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
20539,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
37813,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
13926,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
45933,White,Female,50,Unknown,12,Unknown,>50K,>50K,1.9473616443435577,0.889624653500381,2,1,1
44400,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
27459,White,Male,40,Self-emp-inc,9,Sales,>50K,>50K,-0.3283511726590792,0.2281620833173181,1,1,1
19422,Non-White,Male,40,Private,10,Exec-managerial,>50K,>50K,-0.2203184140835672,0.02432396443234272,0,1,1
45873,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
28633,White,Male,60,Self-emp-inc,13,Exec-managerial,>50K,<=50K,-0.2865193290161276,0.9214838846640966,1,1,0
11656,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
26058,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
30967,White,Male,40,Private,16,Exec-managerial,>50K,>50K,-0.5778284417279399,0.9000199529132011,1,1,1
31107,White,Male,50,Private,14,Prof-specialty,>50K,>50K,-0.5494464350241673,0.9426235147069902,1,1,1
14078,White,Male,40,Private,14,Prof-specialty,>50K,<=50K,-0.582745596631587,0.9682235912553672,1,1,0
13996,Non-White,Male,40,Private,10,Craft-repair,>50K,>50K,-0.1520786081091744,-0.273293234716783,0,1,1
30732,White,Male,30,Local-gov,10,Tech-support,>50K,<=50K,-0.296400631237384,0.21166302419299513,1,1,0
28657,White,Male,50,State-gov,16,Prof-specialty,>50K,>50K,-0.721534883337223,1.6007642686241843,1,1,1
12759,White,Male,60,Private,10,Exec-managerial,>50K,<=50K,0.013767796494311044,0.2246773830991315,1,1,0
20231,Non-White,Male,40,Private,10,Craft-repair,>50K,>50K,-0.1520786081091744,-0.273293234716783,0,1,1
47019,White,Male,20,Self-emp-inc,15,Prof-specialty,>50K,>50K,-0.5494733162350964,1.343772506593189,1,1,1
35821,White,Male,50,Private,12,Sales,>50K,<=50K,-0.22257615283782117,-0.07297003429586787,0,1,0
6022,White,Male,50,Local-gov,14,Prof-specialty,>50K,>50K,-0.650914393488514,1.360382303268688,1,1,1
11728,White,Male,50,Private,13,Sales,>50K,>50K,-0.3187983066401939,0.09486150572032968,1,1,1
29913,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
37773,White,Male,50,Self-emp-inc,14,Exec-managerial,>50K,>50K,-0.6116461158512851,1.1030744874541574,1,1,1
34808,White,Male,40,Private,13,Tech-support,>50K,>50K,-0.4006356571214911,0.18161252065431954,1,1,1
3026,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
1051,White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.525819112196118,0.6982323292326612,1,1,1
30245,White,Male,40,Private,14,Craft-repair,>50K,>50K,-0.4575793062217252,0.40061513008353544,1,1,1
19539,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
21767,White,Male,50,Federal-gov,14,Adm-clerical,>50K,>50K,-0.4402130025414945,0.5457285345887941,1,1,1
1040,Non-White,Male,30,Self-emp-inc,14,Prof-specialty,>50K,>50K,-0.6212551625828239,1.1663682267455844,1,1,1
19255,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
22199,White,Male,40,Self-emp-not-inc,13,Sales,>50K,>50K,-0.41255421560038175,0.42707890038492136,1,1,1
30382,White,Female,40,Private,15,Prof-specialty,>50K,>50K,-0.47565618996870024,1.0774093065921164,1,1,1
21644,Non-White,Male,50,Private,10,Protective-serv,>50K,>50K,-0.17538108074319456,0.02183660767033928,0,1,1
26231,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
6514,White,Male,40,Self-emp-not-inc,14,Exec-managerial,>50K,>50K,-0.5862758595488863,1.004849647348876,1,1,1
41421,White,Male,40,Private,16,Prof-specialty,>50K,>50K,-0.6347549261634089,1.1700112149359072,1,1,1
