,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_before_onehot,income_after_onehot
15797,Non-White,Male,20,Private,10,Transport-moving,<=50K,<=50K,0.0334926389830261,-0.5374532532822495,0,0,0
40886,White,Male,10,Private,10,Adm-clerical,<=50K,<=50K,0.32925058382173594,-0.6311509600288105,0,0,0
34019,White,Male,60,Private,13,Other-service,<=50K,>50K,0.03913749681108677,0.03447486965025674,0,0,1
11462,White,Male,20,Private,9,Handlers-cleaners,<=50K,<=50K,0.0013891350076811015,-0.6434364789453766,0,0,0
46706,Non-White,Male,40,Private,4,Farming-fishing,<=50K,<=50K,-0.03514804480277085,-0.026836162478143865,0,0,0
28836,White,Female,40,Private,16,Prof-specialty,<=50K,>50K,-0.5210695930036783,1.094997957983213,1,0,1
35700,White,Male,50,Private,9,Sales,<=50K,>50K,-0.17592584578907303,-0.2278802280009319,0,0,1
41077,White,Male,30,Private,12,Prof-specialty,<=50K,<=50K,-0.39371625607466154,0.3824575160577387,1,0,0
21654,Non-White,Female,10,Unknown,9,Unknown,<=50K,<=50K,2.4928272343418425,0.2285348734169181,2,0,0
32110,White,Male,20,Private,10,Exec-managerial,<=50K,<=50K,-0.11739861713839407,-0.10381474623742631,0,0,0
35174,White,Female,40,State-gov,10,Adm-clerical,<=50K,<=50K,-0.15318307114597537,0.17101499513019955,1,0,0
5253,White,Male,60,Local-gov,10,Craft-repair,<=50K,<=50K,-0.01946035599564275,0.3448189725117034,1,0,0
25582,White,Female,40,Private,10,Exec-managerial,<=50K,>50K,-0.1627076561345846,0.060264288531374235,0,0,1
3192,White,Male,20,Private,9,Sales,<=50K,<=50K,-0.050230635240571454,-0.4413724431740497,0,0,0
8456,White,Male,20,Private,9,Craft-repair,<=50K,<=50K,-0.0874473105607323,-0.4578094123127217,0,0,0
5312,White,Male,20,Private,7,Craft-repair,<=50K,<=50K,0.13691173305799992,-0.6090073183409763,0,0,0
52,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
35723,White,Male,10,Private,6,Handlers-cleaners,<=50K,<=50K,0.4994560649406042,-0.8964239930739204,0,0,0
46676,Non-White,Male,20,Private,13,Tech-support,<=50K,<=50K,-0.18556670975482198,-0.16843335211890093,0,0,0
46211,White,Female,40,Local-gov,9,Transport-moving,<=50K,<=50K,-0.20764743308499,0.09896068417380492,0,0,0
17934,White,Male,10,Private,10,Sales,<=50K,<=50K,0.30510336134644667,-0.5667287664014355,0,0,0
43729,White,Male,60,Private,13,Tech-support,<=50K,<=50K,-0.11047487133286486,0.27101235826938264,1,0,0
17137,White,Male,40,Private,9,Farming-fishing,<=50K,<=50K,-0.21295154844253272,-0.05382217727086319,0,0,0
522,White,Male,30,Self-emp-not-inc,13,Farming-fishing,<=50K,<=50K,-0.39173873254582015,0.454192856338683,1,0,0
20089,White,Male,20,Local-gov,14,Prof-specialty,<=50K,<=50K,-0.5252191829400124,1.1468900880955701,1,0,0
10941,White,Male,40,Self-emp-not-inc,10,Farming-fishing,<=50K,<=50K,-0.23511979639857,0.30917260777152117,1,0,0
29670,White,Female,20,Private,12,Prof-specialty,<=50K,<=50K,-0.1455785748596116,0.18969598561147988,1,0,0
37155,White,Male,20,Private,8,Handlers-cleaners,<=50K,<=50K,0.18430635287848463,-0.7979126485557437,0,0,0
46645,White,Male,40,Unknown,3,Unknown,<=50K,<=50K,1.9108367654710425,0.813158624476805,2,0,0
41257,White,Female,20,Private,10,Exec-managerial,<=50K,<=50K,-0.003713283978663487,-0.1788280031901205,0,0,0
15853,White,Female,40,Private,9,Machine-op-inspct,<=50K,<=50K,-0.07606048100535781,-0.44426914420428176,0,0,0
27499,White,Female,30,Private,9,Craft-repair,<=50K,<=50K,-0.10821432545632109,-0.41507439577185123,0,0,0
30983,White,Male,20,Private,4,Adm-clerical,<=50K,<=50K,0.09564551566373174,-0.3678550409569797,0,0,0
11915,White,Male,60,Private,7,Transport-moving,<=50K,<=50K,0.2946550216269844,-0.3055829158483902,0,0,0
45914,White,Female,20,Private,12,Other-service,<=50K,<=50K,0.117878570140485,-0.5368620566551928,0,0,0
21831,White,Female,60,Unknown,4,Unknown,<=50K,<=50K,2.3726025040025265,0.9876539698032021,2,0,0
39904,White,Male,10,Private,6,Craft-repair,<=50K,<=50K,0.41061961937219077,-0.7107969264412655,0,0,0
16402,White,Female,20,Private,10,Adm-clerical,<=50K,<=50K,0.12589041979117946,-0.5244304268279493,0,0,0
7533,White,Male,60,Unknown,10,Unknown,<=50K,>50K,2.175476741810513,0.9811050978376208,2,0,1
45464,White,Female,20,Self-emp-inc,13,Adm-clerical,<=50K,<=50K,-0.17439670571925917,0.17237607473701574,1,0,0
11899,White,Female,20,Private,9,Sales,<=50K,<=50K,0.06345469791915911,-0.5163857001267439,0,0,0
18228,Non-White,Male,30,Private,13,Prof-specialty,<=50K,>50K,-0.4338638346662863,0.43933547502221054,1,0,1
8689,Non-White,Male,10,Private,4,Other-service,<=50K,<=50K,0.5456925448595514,-0.7715067687683987,0,0,0
47527,White,Male,20,State-gov,10,Prof-specialty,<=50K,<=50K,-0.2944042203550968,0.6225296460219337,1,0,0
22104,White,Male,50,Private,2,Other-service,<=50K,<=50K,0.011332522146294866,-0.4816020977794377,0,0,0
15680,White,Female,40,Private,7,Other-service,<=50K,<=50K,0.22989354865204426,-0.6038778646670169,0,0,0
41001,White,Male,30,State-gov,9,Transport-moving,<=50K,<=50K,-0.31540190246100597,0.09122426457352543,1,0,0
33190,White,Male,20,Private,10,Prof-specialty,<=50K,<=50K,-0.17432510157386302,0.16617651578527964,1,0,0
18167,White,Female,60,Private,10,Exec-managerial,<=50K,<=50K,0.1274531296540416,0.1496641261464373,0,0,0
20602,White,Male,50,Local-gov,9,Protective-serv,<=50K,>50K,-0.3712121138150201,0.4941715103575931,1,0,1
38106,Non-White,Female,30,Private,10,Other-service,<=50K,<=50K,0.12443960374139273,-0.6286000909922483,0,0,0
16076,White,Female,30,Private,13,Exec-managerial,<=50K,>50K,-0.3193265922818348,0.20528453709853609,1,0,1
37984,White,Female,40,State-gov,10,Prof-specialty,<=50K,<=50K,-0.33971325935128727,0.7866086807907343,1,0,0
13758,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
19089,White,Male,20,Private,13,Sales,<=50K,>50K,-0.19310309609169238,-0.11863070945278816,0,0,1
27920,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,0,1
17472,White,Male,50,Local-gov,12,Prof-specialty,<=50K,<=50K,-0.4864270770321903,0.8959602462989896,1,0,0
37973,White,Male,20,Private,13,Sales,<=50K,>50K,-0.19310309609169238,-0.11863070945278816,0,0,1
30586,White,Male,20,Private,9,Transport-moving,<=50K,<=50K,-0.060870435624452886,-0.48287713915669334,0,0,0
12224,White,Male,40,Self-emp-not-inc,9,Craft-repair,<=50K,>50K,-0.3068984300694217,0.08790019752498779,1,0,1
29345,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,0,1
36056,White,Female,20,Private,10,Adm-clerical,<=50K,<=50K,0.12589041979117946,-0.5244304268279493,0,0,0
36197,White,Male,50,Local-gov,6,Craft-repair,<=50K,<=50K,-0.13358904683094439,0.10218786744710542,0,0,0
13652,White,Male,50,Private,9,Sales,<=50K,>50K,-0.17592584578907303,-0.2278802280009319,0,0,1
21906,White,Male,40,Private,3,Craft-repair,<=50K,<=50K,-0.18263237387076664,-0.24088628941081008,0,0,0
23781,White,Female,30,Private,9,Adm-clerical,<=50K,<=50K,-0.04685042766087094,-0.46305962026055425,0,0,0
45495,Non-White,Male,20,Private,10,Sales,<=50K,<=50K,0.044132439366907535,-0.4959485572996058,0,0,0
32739,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,0,1
44120,White,Female,30,Private,10,Tech-support,<=50K,<=50K,-0.08124733961330687,-0.28110902132139676,0,0,0
10955,White,Female,40,Local-gov,14,Prof-specialty,<=50K,>50K,-0.5705282219362029,1.3109691228643707,1,0,1
18870,White,Female,30,Private,12,Handlers-cleaners,<=50K,<=50K,-0.06602818693665584,-0.44579126869944213,0,0,0
27097,White,Male,20,Private,9,Machine-op-inspct,<=50K,<=50K,-0.030751442009167285,-0.6083481789730824,0,0,0
25333,Non-White,Male,40,Private,9,Craft-repair,<=50K,<=50K,-0.1903671075059054,-0.32967070164295265,0,0,0
46024,White,Male,20,Private,14,Prof-specialty,<=50K,>50K,-0.4237512244756658,0.7291312995338725,1,0,1
30896,White,Male,20,State-gov,14,Prof-specialty,<=50K,<=50K,-0.5438303432568996,1.1854844297705265,1,0,0
17139,White,Male,20,Self-emp-inc,10,Exec-managerial,<=50K,<=50K,-0.23652478240098077,0.3266274885324467,1,0,0
11511,Non-White,Male,40,State-gov,10,Adm-clerical,<=50K,<=50K,-0.21079382909495797,0.13507467103116808,1,0,0
36715,White,Female,70,Private,13,Exec-managerial,<=50K,>50K,0.15361881359244023,0.5926871482777416,1,0,1
32014,White,Male,50,Private,7,Craft-repair,<=50K,>50K,0.011216522509498342,-0.39551510316785854,0,0,1
11577,White,Female,50,Private,13,Exec-managerial,<=50K,>50K,-0.31056945477501696,0.3010284787780893,1,0,1
1853,White,Male,20,Private,10,Protective-serv,<=50K,<=50K,-0.10576044540544098,-0.0807020264510528,0,0,0
10262,White,Male,30,Self-emp-not-inc,9,Exec-managerial,<=50K,>50K,-0.3505962119432127,0.26417337844618344,1,0,1
44335,White,Female,20,Private,10,Adm-clerical,<=50K,<=50K,0.12589041979117946,-0.5244304268279493,0,0,0
30892,Non-White,Female,20,Private,11,Other-service,<=50K,<=50K,0.13417612139342439,-0.6502920955171464,0,0,0
3653,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
20792,White,Male,30,Private,9,Other-service,<=50K,<=50K,-0.08360880402581682,-0.49901071991399804,0,0,0
16084,White,Female,30,Private,14,Sales,<=50K,>50K,-0.28213527364123203,0.22069482404158305,1,0,1
19341,White,Male,20,Private,10,Transport-moving,<=50K,<=50K,-0.022581936227721876,-0.4264996722305237,0,0,0
45945,White,Female,60,Unknown,13,Unknown,<=50K,>50K,2.108001114722392,1.1724561076800186,2,0,1
30969,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,0,1
28560,White,Female,20,Private,9,Other-service,<=50K,<=50K,0.16452887718923315,-0.6917722503602569,0,0,0
15452,White,Female,20,Private,8,Other-service,<=50K,<=50K,0.34744609506003665,-0.8462484199706239,0,0,0
4844,White,Male,20,Private,13,Sales,<=50K,>50K,-0.19310309609169238,-0.11863070945278816,0,0,1
2933,White,Female,50,Private,11,Other-service,<=50K,<=50K,-0.04759366436582519,-0.32584629929230285,0,0,0
45411,Non-White,Male,50,Private,10,Craft-repair,<=50K,>50K,-0.11877944650175487,-0.29889331126516,0,0,1
28723,White,Male,30,Private,10,Transport-moving,<=50K,>50K,-0.15703428428304125,-0.3087513987369591,0,0,1
44834,Non-White,Male,20,Private,2,Farming-fishing,<=50K,<=50K,0.08830158758943026,-0.48220336958907645,0,0,0
31012,Non-White,Female,20,Private,11,Adm-clerical,<=50K,<=50K,0.05724916459863968,-0.5393277389110085,0,0,0
42128,White,Female,30,Private,9,Other-service,<=50K,<=50K,0.030076529133913756,-0.5740239768666923,0,0,0
33258,White,Male,10,Private,8,Handlers-cleaners,<=50K,<=50K,0.5013518500687717,-0.9796464387092991,0,0,0
27603,White,Male,10,Private,9,Handlers-cleaners,<=50K,<=50K,0.3184346321979682,-0.825170269098932,0,0,0
28877,Non-White,Female,30,Private,10,Adm-clerical,<=50K,<=50K,0.04751264694660804,-0.5176357343861104,0,0,0
2493,White,Female,50,Unknown,9,Unknown,<=50K,>50K,1.9940119513923058,0.734714459795317,2,0,1
27082,White,Male,30,Private,9,Adm-clerical,<=50K,<=50K,-0.1605357608206015,-0.3880463633078601,0,0,0
16800,White,Male,40,Private,10,Machine-op-inspct,<=50K,>50K,-0.1514573147683574,-0.31287842032541796,0,0,1
39769,Non-White,Male,40,Private,10,Transport-moving,<=50K,>50K,-0.125501733172895,-0.2983609615607547,0,0,1
8478,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,0,1
42406,Non-White,Female,20,Private,9,Sales,<=50K,<=50K,0.1195292731299071,-0.6273392811784696,0,0,0
30273,Non-White,Female,30,Private,10,Sales,<=50K,<=50K,0.023365424471318723,-0.4532135407587354,0,0,0
45153,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,0,1
46660,White,Female,40,Private,9,Exec-managerial,<=50K,>50K,-0.20099615553131558,0.00388682160520462,0,0,1
17742,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,0,1
16712,Non-White,Male,30,Local-gov,9,Farming-fishing,<=50K,<=50K,-0.23380290759552957,0.13163901201117864,1,0,0
402,White,Female,10,Private,7,Sales,<=50K,<=50K,0.6048592387281785,-0.849317396308554,0,0,0
43151,White,Male,20,Private,10,Tech-support,<=50K,<=50K,-0.060480324717718054,-0.3238440378622672,0,0,0
45159,White,Female,20,Local-gov,13,Prof-specialty,<=50K,<=50K,-0.34326868712633096,0.7752863141893751,1,0,0
7218,White,Female,30,Private,10,Machine-op-inspct,<=50K,<=50K,-0.013229957508025084,-0.5092356955060423,0,0,0
43816,White,Female,30,Private,9,Exec-managerial,<=50K,<=50K,-0.17645413143071387,-0.11745719662272547,0,0,0
35481,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,0,1
29094,White,Female,30,Private,14,Prof-specialty,<=50K,>50K,-0.4445182393712546,0.7718663160747429,1,0,1
28501,Non-White,Male,40,State-gov,5,Machine-op-inspct,<=50K,<=50K,-0.12392370319905349,-0.05251691596349824,0,0,0
30484,White,Male,50,Self-emp-not-inc,4,Sales,<=50K,<=50K,-0.11465366471282745,0.21667668595972786,1,0,0
21884,White,Male,30,Private,14,Craft-repair,<=50K,>50K,-0.43303728212112347,0.27927111185560527,1,0,1
8929,White,Male,40,Private,2,Adm-clerical,<=50K,>50K,-0.09889359625590938,-0.3450376646249228,0,0,1
32516,White,Female,10,Private,9,Adm-clerical,<=50K,<=50K,0.40464741758473555,-0.7625416839076743,0,0,0
7263,White,Male,30,State-gov,14,Prof-specialty,<=50K,<=50K,-0.678282691312219,1.3032327032640911,1,0,0
25594,White,Male,20,Private,11,Craft-repair,<=50K,<=50K,-0.17387464156728905,-0.3053756764178855,0,0,0
25397,White,Male,20,Private,10,Craft-repair,<=50K,<=50K,-0.04915881116400128,-0.4014319453865521,0,0,0
18115,Non-White,Male,40,Private,13,Adm-clerical,<=50K,>50K,-0.2718756705615762,-0.05491419241039411,0,0,1
35073,White,Female,20,Private,12,Tech-support,<=50K,<=50K,-0.03173379800346662,-0.30032456803606694,0,0,0
4290,White,Male,40,Private,9,Handlers-cleaners,<=50K,<=50K,-0.15760523714824,-0.4043441872238819,0,0,0
18402,Non-White,Female,20,Unknown,10,Unknown,<=50K,<=50K,2.2140702365482863,0.46664613049664305,2,0,0
1142,White,Female,40,State-gov,14,Exec-managerial,<=50K,<=50K,-0.532212897817621,1.079572202516621,1,0,0
24290,White,Female,30,Private,6,Other-service,<=50K,<=50K,0.21109796187654978,-0.6452777008416807,0,0,0
39041,Non-White,Female,20,Private,10,Prof-specialty,<=50K,<=50K,-0.004565193203384459,-0.019790322219140278,0,0,0
17306,White,Female,30,Private,11,Adm-clerical,<=50K,<=50K,-0.1332777586674277,-0.3106258843657181,0,0,0
4514,White,Male,20,Private,9,Machine-op-inspct,<=50K,<=50K,-0.030751442009167285,-0.6083481789730824,0,0,0
31349,White,Male,40,Private,11,Prof-specialty,<=50K,>50K,-0.4580353041330719,0.501325076475441,1,0,1
492,White,Male,30,Private,7,Sales,<=50K,<=50K,0.03967606032284137,-0.4748220757087398,0,0,0
24052,White,Female,20,Private,13,Sales,<=50K,<=50K,-0.07941776293196179,-0.19364396640548232,0,0,0
46558,White,Female,20,State-gov,9,Adm-clerical,<=50K,<=50K,-0.0324771983867853,-0.12445476351746482,0,0,0
37903,White,Male,30,Local-gov,13,Craft-repair,<=50K,<=50K,-0.46624007793151917,0.40043938346380226,1,0,0
18326,White,Female,20,Private,10,Adm-clerical,<=50K,<=50K,0.12589041979117946,-0.5244304268279493,0,0,0
33638,White,Female,40,Local-gov,11,Adm-clerical,<=50K,>50K,-0.259287741232376,0.22847692242390974,1,0,1
26391,White,Male,40,Private,9,Sales,<=50K,>50K,-0.20922500739649258,-0.20228015145255498,0,0,1
3331,Non-White,Male,20,Private,10,Machine-op-inspct,<=50K,<=50K,0.06361163259831171,-0.6629242930986384,0,0,0
31453,White,Male,10,State-gov,9,Other-service,<=50K,<=50K,0.24780992243855593,-0.34213965332446394,0,0,0
28791,Non-White,Female,30,Private,9,Adm-clerical,<=50K,<=50K,0.009224147549877031,-0.5740132013122801,0,0,0
42966,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,0,1
11311,White,Female,40,Private,9,Other-service,<=50K,<=50K,0.005534505033312039,-0.45267995863876215,0,0,0
47873,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,0,1
40714,White,Male,50,Private,9,Machine-op-inspct,<=50K,>50K,-0.15644665255766885,-0.39485596379996446,0,0,1
48224,White,Male,30,Private,7,Machine-op-inspct,<=50K,<=50K,0.059155253554245536,-0.6417978115077724,0,0,0
8431,White,Male,20,Private,9,Transport-moving,<=50K,<=50K,-0.060870435624452886,-0.48287713915669334,0,0,0
639,White,Male,20,Private,3,Handlers-cleaners,<=50K,<=50K,0.06519844385356786,-0.6656056477649598,0,0,0
44067,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
9967,White,Female,10,Private,7,Adm-clerical,<=50K,<=50K,0.6290064612034678,-0.913739589935929,0,0,0
8931,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,0,1
17648,White,Female,40,Private,14,Other-service,<=50K,>50K,-0.20560311847175972,0.1666522920360002,1,0,1
14174,White,Male,20,Unknown,10,Unknown,<=50K,<=50K,2.044310328177808,0.652612968501063,2,0,0
14999,White,Male,20,Unknown,13,Unknown,<=50K,<=50K,1.863149367929956,0.9189772352961549,2,0,0
12425,White,Male,20,Private,10,Craft-repair,<=50K,<=50K,-0.04915881116400128,-0.4014319453865521,0,0,0
1603,White,Female,30,Private,10,Adm-clerical,<=50K,<=50K,-0.008561928264139934,-0.4066821533343847,0,0,0
11323,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,0,1
37811,White,Male,60,Private,7,Other-service,<=50K,>50K,0.4063690012809399,-0.43946477009925955,0,0,1
42769,Non-White,Male,20,Private,9,Handlers-cleaners,<=50K,<=50K,0.057463710218429075,-0.7543900599971023,0,0,0
831,White,Male,30,Private,10,Other-service,<=50K,<=50K,-0.045320304629085796,-0.44263325298782846,0,0,0
37130,White,Female,60,Self-emp-not-inc,12,Exec-managerial,<=50K,>50K,-0.017942424144205833,0.5548141710415464,1,0,1
33764,White,Female,30,Private,9,Prof-specialty,<=50K,<=50K,-0.23338061586618283,0.1525340653999805,1,0,0
10061,White,Female,50,Local-gov,9,Adm-clerical,<=50K,<=50K,-0.1395612486183997,0.05044310998069659,0,0,0
26481,White,Male,40,Private,10,Other-service,<=50K,<=50K,-0.06986232872968755,-0.32128923475989835,0,0,0
46561,Non-White,Male,50,Federal-gov,10,Adm-clerical,<=50K,>50K,-0.13471230442894372,-0.12817983021152443,0,0,1
28610,White,Male,40,Private,9,Sales,<=50K,>50K,-0.20922500739649258,-0.20228015145255498,0,0,1
46287,White,Female,50,Private,9,Adm-clerical,<=50K,<=50K,-0.038093290154053126,-0.3673156785810011,0,0,0
4716,White,Male,20,Local-gov,9,Protective-serv,<=50K,<=50K,-0.24551690326651857,0.28067929518447526,1,0,0
17109,White,Male,70,Self-emp-not-inc,9,Exec-managerial,<=50K,<=50K,0.12234919393106232,0.651575989625389,1,0,0
42145,White,Male,30,Local-gov,15,Prof-specialty,<=50K,<=50K,-0.6662674574921758,1.4488373338785783,1,0,0
4073,Non-White,Male,30,State-gov,11,Protective-serv,<=50K,<=50K,-0.42893316743453386,0.47850206519610683,1,0,0
26561,White,Female,30,Private,10,Prof-specialty,<=50K,>50K,-0.19509211646945185,0.20891153232615006,1,0,1
37305,White,Female,30,Private,11,Tech-support,<=50K,>50K,-0.20596317001659462,-0.18505275235273017,0,0,1
45902,White,Male,50,Private,4,Machine-op-inspct,<=50K,<=50K,-0.03471772412865498,-0.2569163679555194,0,0,0
17628,White,Female,40,Private,9,Sales,<=50K,<=50K,-0.09553967423676198,-0.2772934084052492,0,0,0
27059,White,Female,40,Local-gov,10,Adm-clerical,<=50K,>50K,-0.13457191082908823,0.13242065345524315,1,0,1
19843,White,Male,30,Private,4,Machine-op-inspct,<=50K,<=50K,-0.04347486163547279,-0.35266030963507267,0,0,0
5853,White,Male,50,Self-emp-not-inc,9,Craft-repair,<=50K,>50K,-0.27359926846200217,0.06230012097661087,0,0,1
37084,White,Female,50,Private,13,Exec-managerial,<=50K,>50K,-0.31056945477501696,0.3010284787780893,1,0,1
9046,White,Female,30,Private,13,Sales,<=50K,>50K,-0.21387011098728118,-0.07589569291191771,0,0,1
21053,White,Male,30,Self-emp-not-inc,13,Craft-repair,<=50K,>50K,-0.4252288668199409,0.28929791301831925,1,0,1
35000,Non-White,Female,40,Private,5,Machine-op-inspct,<=50K,<=50K,0.1098407487419108,-0.5838833031528466,0,0,0
21637,White,Male,10,Private,6,Sales,<=50K,<=50K,0.44783629469235164,-0.6943599573025935,0,0,0
33901,White,Female,20,Unknown,7,Unknown,<=50K,<=50K,2.34406620555954,0.3700243385939445,2,0,0
11023,White,Female,60,Private,9,Handlers-cleaners,<=50K,<=50K,0.24624088180011677,-0.389957606561513,0,0,0
7433,White,Male,30,Self-emp-not-inc,10,Farming-fishing,<=50K,<=50K,-0.21057777229796826,0.18782858954359102,1,0,0
28386,White,Male,20,Private,10,Sales,<=50K,<=50K,-0.011942135843840447,-0.3849949762478801,0,0,0
13983,White,Female,20,Unknown,8,Unknown,<=50K,<=50K,2.302624379811611,0.3667460750118321,2,0,0
48626,Non-White,Female,50,Private,9,Tech-support,<=50K,<=50K,-0.05470412629247208,-0.3526961276197389,0,0,0
